"Date","Close","Open","High","Low","Vol","Percentage Change"
"05/04/2007","1,048.98","1,058.53","1,058.53","1,048.98","8.46K","-0.18%"
"04/04/2007","1,050.90","1,030.69","1,050.90","1,030.69","9.13K","2.27%"
"03/04/2007","1,027.53","1,030.92","1,030.92","1,027.43","6.94K","-2.61%"
"02/04/2007","1,055.10","1,059.18","1,061.75","1,055.10","7.76K","-1.51%"
"30/03/2007","1,071.33","1,091.23","1,091.23","1,071.33","12.10K","0.25%"
"29/03/2007","1,068.71","1,050.17","1,068.71","1,050.17","10.18K","3.58%"
"28/03/2007","1,031.79","999.35","1,031.79","999.35","9.31K","-0.24%"
"27/03/2007","1,034.24","1,050.27","1,050.27","1,034.24","7.30K","-3.54%"
"26/03/2007","1,072.16","1,085.46","1,085.46","1,070.73","9.97K","-1.69%"
"23/03/2007","1,090.56","1,096.95","1,096.95","1,090.56","8.27K","-0.84%"
"22/03/2007","1,099.82","1,107.86","1,107.86","1,099.82","12.17K","-1.06%"
"21/03/2007","1,111.63","1,116.79","1,116.79","1,111.63","12.97K","-0.50%"
"20/03/2007","1,117.25","1,133.77","1,133.77","1,117.25","12.20K","-1.42%"
"19/03/2007","1,133.34","1,152.06","1,152.06","1,133.34","16.38K","2.12%"
"16/03/2007","1,109.76","1,089.24","1,109.76","1,089.24","12.85K","4.15%"
"15/03/2007","1,065.52","1,072.79","1,072.79","1,065.52","11.64K","-4.37%"
"14/03/2007","1,114.21","1,135.21","1,135.21","1,114.21","15.94K","-3.80%"
"13/03/2007","1,158.27","1,178.67","1,178.67","1,154.12","16.75K","-1.06%"
"12/03/2007","1,170.67","1,179.32","1,179.32","1,170.67","17.53K","1.30%"
"09/03/2007","1,155.68","1,168.67","1,168.67","1,155.68","13.22K","1.23%"
"08/03/2007","1,141.59","1,140.48","1,141.59","1,138.67","10.73K","0.83%"
"07/03/2007","1,132.23","1,139.30","1,139.30","1,132.23","10.98K","-0.10%"
"06/03/2007","1,133.31","1,139.76","1,139.76","1,132.95","10.26K","-2.21%"
"05/03/2007","1,158.90","1,165.05","1,165.05","1,158.90","10.53K","0.98%"
"02/03/2007","1,147.66","1,130.62","1,147.66","1,130.62","19.25K","2.19%"
"01/03/2007","1,123.07","1,147.51","1,147.51","1,123.07","10.62K","-1.29%"
"28/02/2007","1,137.69","1,159.67","1,159.67","1,135.85","15.50K","-2.54%"
"27/02/2007","1,167.36","1,174.10","1,174.10","1,167.36","10.25K","3.40%"
"26/02/2007","1,129.02","1,121.18","1,129.02","1,121.18","10.22K","4.23%"
"15/02/2007","1,083.25","1,071.50","1,083.25","1,071.50","6.85K","0.94%"
"14/02/2007","1,073.19","1,077.98","1,077.98","1,073.19","12.01K","-0.12%"
"13/02/2007","1,074.46","1,081.79","1,081.79","1,074.06","8.32K","1.92%"
"12/02/2007","1,054.26","1,041.43","1,054.26","1,041.43","12.23K","2.27%"
"09/02/2007","1,030.90","1,010.97","1,030.90","1,010.38","9.99K","-2.09%"
"08/02/2007","1,052.86","1,058.74","1,058.74","1,052.86","10.29K","-3.91%"
"07/02/2007","1,095.75","1,084.33","1,095.75","1,083.99","9.57K","0.40%"
"06/02/2007","1,091.38","1,058.57","1,091.38","1,058.57","10.48K","3.09%"
"05/02/2007","1,058.71","1,091.02","1,091.02","1,058.71","15.67K","-1.47%"
"02/02/2007","1,074.55","1,074.55","1,074.55","1,074.55","8.62K","2.40%"
"01/02/2007","1,049.32","1,066.33","1,066.33","1,049.32","14.95K","0.77%"
"31/01/2007","1,041.33","1,044.07","1,044.07","1,041.33","10.42K","1.85%"
"30/01/2007","1,022.40","1,021.29","1,023.97","1,021.29","9.91K","2.70%"
"29/01/2007","995.55","976.51","995.55","976.51","10.63K","2.13%"
"26/01/2007","974.76","966.60","974.76","966.60","14.24K","-1.43%"
"25/01/2007","988.86","991.65","991.65","988.86","14.37K","-2.71%"
"24/01/2007","1,016.39","1,049.82","1,049.82","1,016.39","11.76K","-2.34%"
"23/01/2007","1,040.70","1,040.06","1,040.70","1,039.61","9.31K","1.26%"
"22/01/2007","1,027.70","1,044.26","1,044.26","1,027.70","14.46K","0.45%"
"19/01/2007","1,023.05","1,024.00","1,024.00","1,022.97","9.72K","4.06%"
"18/01/2007","983.09","946.84","983.09","946.84","15.23K","1.88%"
"17/01/2007","964.96","1,012.70","1,012.70","964.96","13.29K","-1.90%"
"16/01/2007","983.60","985.53","985.53","983.50","9.36K","3.85%"
"15/01/2007","947.15","941.73","947.15","941.73","12.41K","3.54%"
"12/01/2007","914.79","914.41","914.79","913.68","12.07K","3.32%"
"11/01/2007","885.43","886.83","886.83","885.43","12.05K","2.28%"
"10/01/2007","865.71","864.75","866.72","864.75","9.06K","2.46%"
"09/01/2007","844.91","845.26","845.26","840.89","11.76K","2.40%"
"08/01/2007","825.11","840.22","840.22","825.11","11.61K","1.05%"
"05/01/2007","816.51","818.04","818.04","816.51","11.08K","3.51%"
"04/01/2007","788.82","784.45","788.82","784.45","10.80K","4.11%"
"03/01/2007","757.71","745.13","757.71","745.13","5.93K","2.22%"
"02/01/2007","741.27","751.04","751.04","741.27","6.35K","-1.40%"
"29/12/2006","751.77","748.36","751.77","748.36","5.29K","-0.27%"
"28/12/2006","753.81","757.06","758.87","753.81","10.48K","-0.11%"
"27/12/2006","754.63","762.33","762.33","754.36","9.37K","0.91%"
"26/12/2006","747.82","723.98","747.82","723.98","9.59K","1.79%"
"25/12/2006","734.66","717.68","734.66","717.68","9.76K","-1.28%"
"22/12/2006","744.15","744.67","744.67","744.15","8.42K","-4.46%"
"21/12/2006","778.88","809.34","809.34","778.88","11.03K","-3.83%"
"20/12/2006","809.86","815.98","815.98","809.86","9.10K","1.32%"
"19/12/2006","799.31","795.68","799.31","795.68","9.29K","2.53%"
"18/12/2006","779.57","790.18","790.18","779.30","14.81K","0.52%"
"15/12/2006","775.56","773.47","775.56","773.47","8.40K","2.43%"
"14/12/2006","757.17","766.59","766.59","757.17","9.69K","2.24%"
"13/12/2006","740.57","740.29","740.57","738.81","8.94K","3.34%"
"12/12/2006","716.64","748.58","748.58","716.64","14.49K","-0.99%"
"11/12/2006","723.84","721.60","724.29","721.60","12.58K","3.98%"
"08/12/2006","696.12","696.12","696.12","696.12","1.95K","2.80%"
"07/12/2006","677.14","670.13","677.14","670.13","14.05K","3.36%"
"06/12/2006","655.13","651.18","655.13","651.18","6.05K","1.63%"
"05/12/2006","644.60","644.26","644.60","642.94","4.40K","0.62%"
"04/12/2006","640.65","638.89","640.74","638.89","4.65K","1.48%"
"01/12/2006","631.29","637.07","637.07","631.29","3.43K","-0.28%"
"30/11/2006","633.05","616.77","633.05","616.77","8.41K","2.67%"
"29/11/2006","616.58","612.16","616.58","612.16","5.60K","-3.36%"
"28/11/2006","638.00","635.63","647.08","635.63","5.42K","-0.34%"
"27/11/2006","640.15","687.72","687.72","640.15","8.58K","-3.81%"
"24/11/2006","665.53","666.04","666.26","665.53","9.54K","4.49%"
"23/11/2006","636.95","632.53","637.20","632.53","9.42K","4.39%"
"22/11/2006","610.16","609.46","610.16","607.93","5.33K","2.00%"
"21/11/2006","598.22","596.23","599.01","596.23","7.16K","2.39%"
"20/11/2006","584.26","590.07","590.07","584.26","7.57K","1.82%"
"17/11/2006","573.79","563.12","573.79","563.12","7.18K","2.49%"
"16/11/2006","559.83","556.42","559.83","556.42","10.52K","-0.58%"
"15/11/2006","563.09","570.63","570.63","563.09","7.49K","1.32%"
"14/11/2006","555.77","549.44","555.77","549.44","6.46K","3.44%"
"13/11/2006","537.28","534.04","537.28","534.04","7.18K","1.22%"
"10/11/2006","530.81","537.43","537.43","530.81","6.62K","-0.17%"
"09/11/2006","531.69","530.14","531.69","530.14","2.68K","1.08%"
"08/11/2006","525.99","524.28","525.99","524.28","4.48K","1.15%"
"07/11/2006","520.03","519.74","520.48","519.74","2.46K","0.56%"
"06/11/2006","517.11","513.89","517.11","513.89","6.31K","0.66%"
"03/11/2006","513.74","514.11","514.11","513.74","1.20K","-0.62%"
"02/11/2006","516.95","523.10","523.10","516.95","2.68K","-0.85%"
"01/11/2006","521.38","516.80","521.38","516.80","3.04K","1.92%"
"31/10/2006","511.54","505.23","511.54","505.23","4.29K","-0.17%"
"30/10/2006","512.40","518.01","518.01","512.40","1.89K","-1.66%"
"27/10/2006","521.04","520.71","521.23","520.71","3.35K","-0.75%"
"26/10/2006","524.99","524.59","524.99","524.35","4.66K","0.14%"
"25/10/2006","524.25","525.02","525.39","524.25","3.00K","-0.29%"
"24/10/2006","525.75","526.08","526.08","525.75","4.21K","-0.03%"
"23/10/2006","525.92","526.05","526.05","525.92","5.81K","-0.47%"
"20/10/2006","528.42","527.91","528.42","527.91","5.78K","0.73%"
"19/10/2006","524.59","522.69","524.59","522.49","7.27K","1.16%"
"18/10/2006","518.58","517.93","518.58","517.88","5.66K","-0.03%"
"17/10/2006","518.71","523.28","523.28","518.71","3.26K","-1.45%"
"16/10/2006","526.34","527.01","527.01","526.34","7.75K","0.08%"
"13/10/2006","525.93","524.98","526.12","524.98","2.24K","0.14%"
"12/10/2006","525.22","527.16","527.16","525.22","6.78K","0.10%"
"11/10/2006","524.67","524.73","525.00","524.67","3.37K","-0.48%"
"10/10/2006","527.18","531.97","531.97","527.18","3.44K","-1.49%"
"09/10/2006","535.13","537.52","537.52","535.13","4.83K","-0.25%"
"06/10/2006","536.48","532.93","536.48","532.93","4.29K","0.33%"
"05/10/2006","534.73","542.82","542.82","534.73","5.02K","-1.32%"
"04/10/2006","541.91","545.55","545.55","541.91","4.29K","0.75%"
"03/10/2006","537.87","538.09","538.09","536.47","3.28K","1.16%"
"02/10/2006","531.68","529.57","531.68","529.57","8.32K","0.94%"
"29/09/2006","526.73","531.88","531.88","526.73","5.20K","-0.19%"
"28/09/2006","527.74","522.18","527.74","522.18","10.77K","1.41%"
"27/09/2006","520.42","522.21","522.21","520.42","4.17K","0.07%"
"26/09/2006","520.05","516.81","520.05","516.81","5.01K","0.96%"
"25/09/2006","515.09","514.51","515.09","514.25","2.25K","0.26%"
"22/09/2006","513.75","511.61","513.75","511.61","3.74K","0.07%"
"21/09/2006","513.37","515.81","515.81","513.32","2.68K","-0.22%"
"20/09/2006","514.48","519.54","519.54","514.48","4.87K","-0.12%"
"19/09/2006","515.08","514.03","515.08","514.03","7.63K","0.98%"
"18/09/2006","510.08","511.10","511.10","509.00","4.98K","0.15%"
"15/09/2006","509.32","508.29","509.32","508.27","2.73K","0.82%"
"14/09/2006","505.17","508.97","508.97","505.17","4.00K","-1.08%"
"13/09/2006","510.66","500.42","511.14","500.42","4.37K","1.96%"
"12/09/2006","500.82","506.11","506.11","500.82","4.11K","-2.10%"
"11/09/2006","511.55","514.87","514.87","511.55","2.76K","-0.29%"
"08/09/2006","513.04","511.45","513.04","511.21","3.25K","0.36%"
"07/09/2006","511.21","514.77","514.77","511.21","5.16K","-1.24%"
"06/09/2006","517.61","526.87","526.87","517.61","4.56K","0.38%"
"05/09/2006","515.66","509.87","515.66","509.87","8.03K","3.50%"
"01/09/2006","498.21","494.75","498.21","494.75","4.95K","1.43%"
"31/08/2006","491.18","492.53","492.53","490.23","5.20K","-0.32%"
"30/08/2006","492.77","492.95","493.25","492.77","3.58K","0.85%"
"29/08/2006","488.63","485.62","488.63","485.62","4.59K","1.15%"
"28/08/2006","483.06","477.45","483.06","477.45","8.55K","1.18%"
"25/08/2006","477.43","478.10","478.10","476.89","1.71K","-0.33%"
"24/08/2006","479.03","480.75","481.20","479.03","4.49K","0.13%"
"23/08/2006","478.39","466.97","478.39","466.97","4.68K","1.76%"
"22/08/2006","470.12","474.55","474.55","470.12","3.87K","-2.50%"
"21/08/2006","482.19","485.18","485.18","482.19","9.76K","-0.02%"
"18/08/2006","482.31","486.00","486.00","482.31","4.12K","-0.21%"
"17/08/2006","483.32","488.78","488.78","483.32","6.26K","1.49%"
"16/08/2006","476.24","467.94","476.24","467.94","6.51K","3.45%"
"15/08/2006","460.34","468.26","468.26","460.07","4.30K","-0.91%"
"14/08/2006","464.55","458.97","464.55","458.97","7.80K","4.76%"
"11/08/2006","443.45","436.68","443.45","436.68","3.71K","2.56%"
"10/08/2006","432.40","429.18","432.40","429.18","2.65K","0.50%"
"09/08/2006","430.25","430.97","433.86","430.25","3.98K","-0.73%"
"08/08/2006","433.40","426.02","434.31","426.02","2.19K","2.34%"
"07/08/2006","423.49","439.95","439.95","423.49","4.04K","-2.76%"
"04/08/2006","435.50","436.12","436.12","435.50","2.00K","4.25%"
"03/08/2006","417.73","411.86","417.73","411.86","3.22K","4.48%"
"02/08/2006","399.80","388.82","399.80","388.82","4.27K","-1.25%"
"01/08/2006","404.87","409.67","409.67","404.87","3.19K","-4.15%"
"31/07/2006","422.41","431.47","431.47","422.41","6.10K","-3.90%"
"28/07/2006","439.57","445.10","445.10","439.57","3.23K","-0.39%"
"27/07/2006","441.27","435.13","441.27","435.13","5.88K","1.62%"
"26/07/2006","434.24","431.06","438.07","431.06","2.87K","-1.23%"
"25/07/2006","439.66","449.94","449.94","439.66","3.22K","-4.56%"
"24/07/2006","460.68","466.60","466.60","460.68","3.21K","-2.58%"
"21/07/2006","472.86","482.45","482.45","472.86","2.10K","-2.62%"
"20/07/2006","485.57","458.54","485.57","458.54","7.33K","4.16%"
"19/07/2006","466.19","477.13","477.13","466.19","3.23K","-3.71%"
"18/07/2006","484.13","489.23","489.23","484.13","2.52K","-2.06%"
"17/07/2006","494.31","498.22","498.22","494.31","3.01K","-2.33%"
"14/07/2006","506.10","511.99","511.99","506.10","2.07K","-0.60%"
"13/07/2006","509.15","506.45","509.15","506.45","10.43K","1.41%"
"12/07/2006","502.08","504.80","504.80","502.08","2.04K","-0.38%"
"11/07/2006","504.00","505.77","506.54","504.00","1.83K","-0.19%"
"10/07/2006","504.98","509.10","509.10","504.98","1.13K","-0.66%"
"07/07/2006","508.31","506.18","508.31","506.18","1.28K","0.60%"
"06/07/2006","505.26","498.07","505.26","498.07","0.90K","1.09%"
"05/07/2006","499.80","497.95","500.05","497.95","1.86K","-0.14%"
"04/07/2006","500.49","503.57","503.57","500.49","1.65K","-1.34%"
"03/07/2006","507.31","509.78","510.26","507.31","2.06K","-1.61%"
"30/06/2006","515.59","513.17","515.59","509.23","2.54K","0.64%"
"29/06/2006","512.29","506.31","512.29","506.27","1.58K","1.15%"
"28/06/2006","506.46","502.51","506.46","502.51","3.39K","0.98%"
"27/06/2006","501.56","498.54","501.56","497.79","7.06K","-0.27%"
"26/06/2006","502.94","504.11","506.59","502.94","3.23K","-1.50%"
"23/06/2006","510.62","516.59","516.59","505.80","2.01K","0.09%"
"22/06/2006","510.15","502.82","510.15","502.82","5.41K","4.57%"
"21/06/2006","487.86","495.09","495.09","487.86","4.82K","-3.57%"
"20/06/2006","505.94","517.10","517.10","505.94","1.20K","-2.60%"
"19/06/2006","519.47","522.33","522.55","519.47","1.87K","-0.81%"
"16/06/2006","523.70","529.31","529.31","523.63","1.92K","-2.56%"
"15/06/2006","537.48","539.08","539.08","537.48","4.02K","-0.64%"
"14/06/2006","540.96","543.53","543.53","540.96","3.51K","-0.54%"
"13/06/2006","543.90","546.20","546.20","543.90","1.64K","-0.38%"
"12/06/2006","545.98","546.95","546.95","545.98","3.36K","-0.51%"
"09/06/2006","548.79","549.61","549.61","548.79","1.92K","0.11%"
"08/06/2006","548.19","544.41","548.19","544.41","2.81K","0.67%"
"07/06/2006","544.55","546.20","546.20","544.55","2.16K","-1.31%"
"06/06/2006","551.79","557.35","557.35","551.79","2.25K","0.10%"
"05/06/2006","551.26","548.91","551.26","548.91","2.22K","2.04%"
"02/06/2006","540.23","538.37","540.23","538.37","1.59K","0.94%"
"01/06/2006","535.18","538.55","538.55","535.18","3.59K","-0.69%"
"31/05/2006","538.91","531.22","538.91","531.22","4.00K","2.45%"
"30/05/2006","526.01","526.15","526.15","526.01","2.23K","-2.10%"
"29/05/2006","537.30","540.56","540.56","537.30","2.76K","-1.48%"
"26/05/2006","545.39","543.67","545.39","543.67","1.58K","0.36%"
"25/05/2006","543.41","551.57","551.57","543.41","5.34K","-2.88%"
"24/05/2006","559.55","546.21","559.55","546.21","4.08K","3.89%"
"23/05/2006","538.60","540.56","540.56","538.60","2.84K","-2.67%"
"22/05/2006","553.37","558.15","558.15","553.37","4.91K","-1.59%"
"19/05/2006","562.33","557.28","562.33","557.28","3.29K","-0.67%"
"18/05/2006","566.11","568.81","568.81","566.11","5.89K","-1.64%"
"17/05/2006","575.54","576.25","576.25","575.54","8.07K","1.95%"
"16/05/2006","564.52","577.19","577.19","564.52","3.95K","-4.36%"
"15/05/2006","590.25","590.04","590.25","590.04","6.71K","4.14%"
"12/05/2006","566.76","567.69","567.69","566.76","3.51K","4.39%"
"11/05/2006","542.95","535.47","542.95","535.47","6.01K","4.25%"
"10/05/2006","520.82","521.12","521.12","520.82","5.27K","-4.68%"
"09/05/2006","546.40","547.33","547.33","546.40","3.68K","-4.85%"
"08/05/2006","574.25","586.46","586.46","574.25","3.25K","-3.31%"
"05/05/2006","593.89","602.59","602.59","593.89","5.49K","-1.24%"
"04/05/2006","601.34","609.52","609.52","601.34","4.26K","-1.76%"
"03/05/2006","612.11","611.72","612.11","611.72","4.73K","2.79%"
"28/04/2006","595.48","584.08","595.48","584.08","4.50K","0.25%"
"27/04/2006","594.02","617.47","617.47","594.02","8.29K","-4.43%"
"26/04/2006","621.53","625.28","625.28","621.53","4.27K","-1.76%"
"25/04/2006","632.69","638.86","638.86","632.69","5.46K","2.85%"
"24/04/2006","615.14","612.80","615.14","612.80","4.22K","4.02%"
"21/04/2006","591.39","587.46","591.39","587.46","4.00K","3.79%"
"20/04/2006","569.79","571.63","571.63","569.79","6.16K","-0.24%"
"19/04/2006","571.16","576.11","576.11","571.16","4.30K","0.04%"
"18/04/2006","570.94","569.17","570.94","569.17","2.53K","1.76%"
"17/04/2006","561.09","561.32","561.32","561.09","6.16K","1.07%"
"14/04/2006","555.15","558.38","558.38","555.15","4.15K","0.64%"
"13/04/2006","551.60","546.81","551.60","546.81","8.83K","2.29%"
"12/04/2006","539.23","534.30","539.23","534.30","4.08K","2.01%"
"11/04/2006","528.63","536.49","536.49","528.63","5.61K","-2.17%"
"10/04/2006","540.36","551.26","551.26","540.36","6.22K","-0.80%"
"07/04/2006","544.71","540.94","544.71","540.94","4.48K","2.26%"
"06/04/2006","532.69","533.87","533.87","532.69","6.48K","2.22%"
"05/04/2006","521.12","517.50","521.12","517.50","5.02K","3.11%"
"04/04/2006","505.42","536.30","536.30","505.42","5.59K","-3.42%"
"03/04/2006","523.32","520.53","523.32","520.53","5.22K","3.92%"
"31/03/2006","503.56","507.10","507.10","503.56","2.24K","2.06%"
"30/03/2006","493.41","492.08","493.41","492.08","4.16K","3.92%"
"29/03/2006","474.79","471.41","474.79","471.41","2.48K","1.78%"
"28/03/2006","466.47","467.60","467.60","466.47","2.78K","0.75%"
"27/03/2006","463.00","460.46","463.00","460.46","4.49K","1.52%"
"24/03/2006","456.06","457.94","457.94","456.06","2.25K","-0.73%"
"23/03/2006","459.42","460.21","460.21","459.42","3.67K","0.01%"
"22/03/2006","459.36","468.73","468.73","459.36","4.27K","-0.72%"
"21/03/2006","462.69","461.56","462.69","461.56","2.47K","2.03%"
"20/03/2006","453.48","450.15","453.48","450.15","7.11K","2.32%"
"17/03/2006","443.19","436.59","443.19","436.59","3.67K","2.39%"
"16/03/2006","432.86","434.56","434.56","432.86","4.46K","1.23%"
"15/03/2006","427.59","435.41","435.41","427.59","6.65K","-1.07%"
"14/03/2006","432.21","431.10","432.21","431.10","3.63K","1.83%"
"13/03/2006","424.46","422.97","424.46","422.97","9.42K","2.44%"
"10/03/2006","414.36","415.45","415.45","414.36","1.77K","0.54%"
"09/03/2006","412.12","413.20","413.20","412.12","10.37K","0.69%"
"08/03/2006","409.28","412.98","412.98","409.28","2.02K","-0.98%"
"07/03/2006","413.33","413.05","413.33","413.05","2.76K","0.87%"
"06/03/2006","409.76","401.36","409.76","401.36","2.42K","2.97%"
"03/03/2006","397.95","415.56","415.56","397.95","4.12K","-3.60%"
"02/03/2006","412.82","409.77","412.82","409.77","3.81K","2.72%"
"01/03/2006","401.90","402.15","402.15","401.90","1.98K","2.88%"
"28/02/2006","390.65","383.19","390.65","383.19","2.63K","2.92%"
"27/02/2006","379.57","377.40","379.57","377.40","2.13K","1.63%"
"24/02/2006","373.50","373.31","373.50","373.31","1.80K","1.24%"
"23/02/2006","368.93","367.91","368.93","367.91","1.64K","1.23%"
"22/02/2006","364.44","373.28","373.28","364.44","2.25K","-0.55%"
"21/02/2006","366.46","366.72","366.72","366.46","2.11K","3.53%"
"20/02/2006","353.96","351.45","353.96","351.45","1.75K","4.16%"
"17/02/2006","339.83","335.27","339.83","335.27","1.55K","2.65%"
"16/02/2006","331.06","330.80","331.06","330.80","2.25K","1.03%"
"15/02/2006","327.67","327.10","327.67","327.10","1.41K","0.64%"
"14/02/2006","325.59","324.61","325.59","324.61","2.53K","0.35%"
"13/02/2006","324.46","324.69","324.69","324.46","3.72K","-0.22%"
"10/02/2006","325.17","322.57","325.17","322.57","2.45K","-0.11%"
"09/02/2006","325.54","325.30","325.54","325.30","4.81K","0.17%"
"08/02/2006","325.00","324.28","325.00","324.28","4.26K","1.90%"
"07/02/2006","318.95","317.43","318.95","317.43","1.33K","1.86%"
"06/02/2006","313.14","314.03","314.03","313.14","1.39K","0.26%"
"27/01/2006","312.32","312.29","312.32","312.29","0.38K","-0.31%"
"26/01/2006","313.30","312.92","313.30","312.92","0.69K","0.78%"
"25/01/2006","310.86","307.06","310.86","307.06","1.56K","1.31%"
"24/01/2006","306.84","308.21","308.21","306.84","1.52K","-0.48%"
"23/01/2006","308.31","313.49","313.49","308.31","2.68K","-1.62%"
"20/01/2006","313.38","316.64","316.64","313.38","0.71K","0.92%"
"19/01/2006","310.52","310.64","310.64","310.52","4.95K","0.05%"
"18/01/2006","310.38","309.90","310.38","309.90","2.63K","0.47%"
"17/01/2006","308.94","307.79","308.94","307.79","2.63K","0.69%"
"13/01/2006","306.83","305.82","306.83","305.82","2.63K","0.85%"
"12/01/2006","304.23","304.30","304.30","304.23","1.24K","-0.24%"
"11/01/2006","304.96","305.82","305.82","304.96","1.16K","-0.45%"
"10/01/2006","306.35","306.75","306.75","306.35","1.59K","0.01%"
"09/01/2006","306.31","307.76","307.76","306.31","2.75K","-0.39%"
"06/01/2006","307.50","307.47","307.50","307.47","4.00K","0.26%"
"05/01/2006","306.71","305.59","306.71","305.59","1.09K","0.53%"
"04/01/2006","305.09","305.30","305.30","305.09","2.09K","-0.06%"
"03/01/2006","305.28","306.86","306.86","305.28","0.32K","-0.72%"
"30/12/2005","307.50","310.46","310.46","307.50","0.73K","-0.42%"
"29/12/2005","308.80","306.60","308.80","306.60","3.17K","0.48%"
"28/12/2005","307.32","307.59","307.59","307.32","1.27K","-0.36%"
"27/12/2005","308.42","309.70","309.70","308.42","1.47K","-0.27%"
"26/12/2005","309.26","309.56","309.56","309.26","0.84K","0.04%"
"23/12/2005","309.14","309.67","309.67","309.14","2.10K","-0.26%"
"22/12/2005","309.96","308.43","309.96","308.43","2.28K","-0.22%"
"21/12/2005","310.64","310.68","310.68","310.64","3.81K","-0.38%"
"20/12/2005","311.83","313.66","314.22","313.66","1.09K","0.07%"
"19/12/2005","311.60","314.22","314.22","311.60","0.92K","-0.92%"
"16/12/2005","314.49","314.57","314.57","314.49","0.56K","0.13%"
"15/12/2005","314.08","315.47","315.47","314.08","0.87K","-0.27%"
"14/12/2005","314.94","316.55","316.55","314.94","4.32K","-0.57%"
"13/12/2005","316.73","316.80","316.80","316.73","0.78K","-0.05%"
"12/12/2005","316.88","317.75","317.75","316.88","0.81K","0.35%"
"09/12/2005","315.79","314.24","315.79","314.24","1.50K","0.86%"
"08/12/2005","313.09","312.83","313.09","312.83","3.37K","0.25%"
"07/12/2005","312.31","312.40","312.40","312.31","2.65K","0.01%"
"06/12/2005","312.29","312.43","312.43","312.29","0.43K","-0.18%"
"05/12/2005","312.86","312.53","312.86","312.53","0.80K","0.14%"
"02/12/2005","312.43","313.01","313.01","312.43","0.62K","0.11%"
"01/12/2005","312.09","311.22","312.09","311.22","0.89K","0.24%"
"30/11/2005","311.33","309.16","311.33","309.16","1.14K","1.16%"
"29/11/2005","307.77","306.19","307.77","306.19","0.87K","-0.13%"
"28/11/2005","308.18","310.42","310.42","308.18","1.76K","-0.42%"
"25/11/2005","309.47","306.53","309.47","306.53","1.06K","2.55%"
"24/11/2005","301.78","301.82","301.82","301.78","1.59K","-1.22%"
"23/11/2005","305.50","307.78","307.78","305.50","2.87K","-0.98%"
"22/11/2005","308.53","310.84","310.84","308.53","1.11K","-1.05%"
"21/11/2005","311.80","312.72","312.72","311.80","2.48K","-0.22%"
"18/11/2005","312.50","312.58","312.58","312.50","0.74K","-0.45%"
"17/11/2005","313.91","314.85","314.85","313.91","1.10K","-0.63%"
"16/11/2005","315.90","316.16","316.16","315.90","0.56K","-0.37%"
"15/11/2005","317.06","318.47","318.47","317.06","1.18K","-0.24%"
"14/11/2005","317.83","317.77","317.83","317.77","2.84K","0.03%"
"11/11/2005","317.73","318.52","318.52","317.73","0.85K","-0.44%"
"10/11/2005","319.13","320.81","320.81","319.13","5.40K","-0.45%"
"09/11/2005","320.56","321.32","321.32","320.56","1.65K","-0.25%"
"08/11/2005","321.35","322.81","322.81","321.35","3.92K","-0.38%"
"07/11/2005","322.59","321.52","322.59","321.52","1.76K","0.45%"
"04/11/2005","321.15","325.25","325.25","321.15","1.15K","-0.42%"
"03/11/2005","322.52","321.99","322.52","321.99","1.81K","2.21%"
"02/11/2005","315.56","314.60","315.56","314.60","2.55K","1.63%"
"01/11/2005","310.51","310.34","310.51","310.34","1.59K","1.01%"
"31/10/2005","307.40","307.31","307.40","307.31","2.72K","0.66%"
"28/10/2005","305.38","305.40","305.40","305.38","2.28K","1.46%"
"27/10/2005","300.98","297.95","300.98","297.95","1.49K","0.15%"
"26/10/2005","300.53","302.14","302.14","300.53","2.37K","-1.50%"
"25/10/2005","305.11","306.28","306.28","305.11","2.71K","-0.58%"
"24/10/2005","306.90","306.57","306.90","306.57","7.04K","0.06%"
"21/10/2005","306.72","307.27","307.27","306.72","2.31K","-0.11%"
"20/10/2005","307.05","307.71","307.71","307.05","3.24K","0.19%"
"19/10/2005","306.46","305.19","306.46","305.19","4.04K","-0.21%"
"18/10/2005","307.09","311.39","311.39","307.09","2.54K","-1.00%"
"17/10/2005","310.20","310.01","310.20","310.01","3.35K","2.01%"
"14/10/2005","304.10","302.70","304.10","302.70","1.90K","1.79%"
"13/10/2005","298.74","296.59","298.74","296.59","2.78K","2.19%"
"12/10/2005","292.35","291.88","292.35","291.88","3.01K","0.35%"
"11/10/2005","291.34","291.98","291.98","291.34","2.44K","-0.26%"
"10/10/2005","292.11","292.45","292.45","292.11","1.96K","0.28%"
"07/10/2005","291.30","289.68","291.30","289.68","3.13K","1.10%"
"06/10/2005","288.14","286.96","288.14","286.96","1.58K","0.63%"
"05/10/2005","286.34","285.01","286.34","285.01","1.37K","0.87%"
"04/10/2005","283.86","285.55","285.55","283.86","1.61K","-0.75%"
"03/10/2005","286.00","289.95","289.95","286.00","1.64K","-1.15%"
"30/09/2005","289.33","289.18","289.33","289.18","1.51K","4.85%"
"29/09/2005","275.95","275.97","275.97","275.95","0.76K","0.12%"
"28/09/2005","275.63","275.62","275.63","275.62","2.18K","-0.31%"
"27/09/2005","276.49","277.18","277.18","276.49","2.21K","-0.38%"
"26/09/2005","277.54","278.84","278.84","277.54","4.09K","-0.29%"
"23/09/2005","278.35","281.28","281.28","278.35","0.96K","-0.73%"
