"Date","Close","Open","High","Low","Vol","Percentage Change"
"05/03/2021","1,173.83","1,174.36","1,174.80","1,157.45","205.21K","-0.04%"
"04/03/2021","1,174.29","1,195.62","1,200.42","1,164.63","183.13K","-1.78%"
"03/03/2021","1,195.60","1,194.78","1,198.36","1,189.14","154.44K","0.07%"
"02/03/2021","1,194.71","1,192.60","1,203.84","1,188.01","169.42K","0.24%"
"01/03/2021","1,191.83","1,173.72","1,192.85","1,173.72","191.03K","1.55%"
"26/02/2021","1,173.60","1,169.37","1,175.40","1,153.41","178.99K","0.32%"
"25/02/2021","1,169.82","1,168.22","1,175.19","1,158.06","158.38K","0.23%"
"24/02/2021","1,167.18","1,182.76","1,192.04","1,161.13","178.72K","-1.29%"
"23/02/2021","1,182.47","1,180.38","1,191.74","1,174.18","195.05K","0.16%"
"22/02/2021","1,180.55","1,180.48","1,190.48","1,172.71","175.26K","0.00%"
"19/02/2021","1,180.59","1,186.70","1,188.61","1,168.18","166.18K","-0.62%"
"18/02/2021","1,187.94","1,174.80","1,187.94","1,162.48","183.25K","1.11%"
"17/02/2021","1,174.91","1,130.19","1,174.91","1,130.19","174.12K","4.02%"
"09/02/2021","1,129.49","1,092.67","1,129.49","1,089.85","173.19K","3.38%"
"08/02/2021","1,092.59","1,135.50","1,136.38","1,077.40","228.47K","-3.78%"
"05/02/2021","1,135.50","1,117.92","1,135.50","1,117.92","139.78K","1.59%"
"04/02/2021","1,117.74","1,117.52","1,126.64","1,103.11","155.64K","-0.02%"
"03/02/2021","1,117.98","1,080.23","1,122.04","1,080.23","204.90K","3.55%"
"02/02/2021","1,079.70","1,029.55","1,079.87","1,025.18","162.84K","4.84%"
"01/02/2021","1,029.86","1,048.01","1,068.93","1,029.21","175.34K","-1.76%"
"29/01/2021","1,048.31","1,009.96","1,070.05","978.85","242.65K","3.72%"
"28/01/2021","1,010.75","1,080.83","1,080.83","1,008.53","282.13K","-6.73%"
"27/01/2021","1,083.63","1,122.92","1,125.25","1,073.74","241.01K","-3.69%"
"26/01/2021","1,125.09","1,153.94","1,155.32","1,107.54","236.71K","-2.53%"
"25/01/2021","1,154.29","1,156.55","1,164.70","1,149.26","198.48K","-0.20%"
"22/01/2021","1,156.58","1,151.30","1,164.45","1,147.88","210.39K","0.46%"
"21/01/2021","1,151.30","1,116.21","1,152.90","1,114.26","204.60K","3.14%"
"20/01/2021","1,116.21","1,108.92","1,121.97","1,073.13","262.60K","0.80%"
"19/01/2021","1,107.32","1,173.27","1,173.61","1,098.47","324.71K","-5.63%"
"18/01/2021","1,173.34","1,183.25","1,188.53","1,171.96","199.29K","-0.75%"
"15/01/2021","1,182.20","1,169.27","1,185.46","1,169.27","211.72K","1.13%"
"14/01/2021","1,168.99","1,165.22","1,169.97","1,156.58","229.62K","0.38%"
"13/01/2021","1,164.57","1,169.16","1,178.44","1,161.87","187.36K","-0.38%"
"12/01/2021","1,169.03","1,163.44","1,169.38","1,155.90","202.52K","0.48%"
"11/01/2021","1,163.40","1,148.06","1,165.99","1,148.06","222.79K","1.35%"
"08/01/2021","1,147.86","1,131.00","1,156.38","1,131.00","220.09K","1.53%"
"07/01/2021","1,130.59","1,113.88","1,130.59","1,113.88","215.40K","1.51%"
"06/01/2021","1,113.72","1,105.74","1,125.63","1,104.99","225.23K","0.85%"
"05/01/2021","1,104.30","1,090.71","1,106.29","1,086.07","191.64K","1.14%"
"04/01/2021","1,091.87","1,072.44","1,097.61","1,072.44","233.73K","1.97%"
"31/12/2020","1,070.77","1,059.16","1,074.02","1,058.90","136.03K","1.10%"
"30/12/2020","1,059.16","1,059.20","1,069.50","1,055.25","173.02K","0.07%"
"29/12/2020","1,058.39","1,054.23","1,062.61","1,050.05","153.42K","0.39%"
"28/12/2020","1,054.23","1,053.37","1,063.09","1,047.45","190.25K","0.20%"
"25/12/2020","1,052.13","1,033.86","1,052.16","1,026.05","161.86K","1.76%"
"24/12/2020","1,033.95","1,045.97","1,051.56","1,013.90","212.71K","-1.12%"
"23/12/2020","1,045.70","1,053.89","1,058.91","1,043.88","203.33K","-0.62%"
"22/12/2020","1,052.23","1,051.17","1,053.81","1,043.80","204.62K","0.24%"
"21/12/2020","1,049.71","1,038.00","1,052.85","1,038.00","187.66K","1.26%"
"18/12/2020","1,036.65","1,016.95","1,037.98","1,016.95","183.61K","1.94%"
"17/12/2020","1,016.95","1,028.63","1,028.63","1,015.86","226.64K","-1.24%"
"16/12/2020","1,029.72","1,013.66","1,029.72","1,013.66","178.53K","1.65%"
"15/12/2020","1,013.02","1,024.40","1,025.34","1,009.80","173.34K","-1.10%"
"14/12/2020","1,024.28","1,008.86","1,024.28","1,008.86","160.38K","1.55%"
"11/12/2020","1,008.65","994.34","1,008.65","994.29","127.66K","1.45%"
"10/12/2020","994.28","1,004.42","1,008.60","994.28","173.56K","-0.97%"
"09/12/2020","1,004.03","993.61","1,004.61","993.61","180.90K","1.05%"
"08/12/2020","993.61","992.01","996.64","988.71","153.45K","0.16%"
"07/12/2020","992.01","984.25","992.59","984.07","148.30K","0.78%"
"04/12/2020","984.34","985.91","988.68","983.03","182.02K","-0.11%"
"03/12/2020","985.44","980.17","986.40","978.16","183.52K","0.56%"
"02/12/2020","979.95","976.27","981.28","973.58","187.86K","0.37%"
"01/12/2020","976.35","963.57","976.44","951.92","213.41K","1.08%"
"30/11/2020","965.89","971.39","975.46","965.89","168.72K","-0.54%"
"27/11/2020","971.11","964.32","971.11","963.69","142.66K","0.72%"
"26/11/2020","964.16","960.29","964.16","953.46","156.14K","0.37%"
"25/11/2020","960.63","959.68","963.81","957.09","175.12K","0.11%"
"24/11/2020","959.61","959.99","964.53","948.67","184.87K","-0.04%"
"23/11/2020","960.03","950.98","961.35","946.14","164.65K","0.96%"
"20/11/2020","950.89","944.85","950.89","942.28","125.70K","0.63%"
"19/11/2020","944.92","938.60","945.06","936.32","166.09K","0.77%"
"18/11/2020","937.67","935.24","939.62","931.18","153.57K","0.32%"
"17/11/2020","934.65","916.25","934.65","916.25","129.18K","2.04%"
"16/11/2020","915.97","931.40","939.10","915.23","173.01K","-1.64%"
"13/11/2020","931.20","923.04","931.20","923.00","122.99K","0.89%"
"12/11/2020","923.00","916.89","923.00","916.21","85.35K","0.69%"
"11/11/2020","916.68","916.98","919.95","910.39","114.39K","0.02%"
"10/11/2020","916.50","917.45","929.66","916.50","137.87K","-0.10%"
"09/11/2020","917.42","902.91","917.42","902.91","108.93K","1.61%"
"06/11/2020","902.91","903.68","907.67","899.51","79.12K","-0.08%"
"05/11/2020","903.64","905.55","913.20","903.64","97.63K","-0.20%"
"04/11/2020","905.48","902.38","910.59","900.74","112.22K","0.37%"
"03/11/2020","902.14","899.73","904.78","897.30","110.88K","0.32%"
"02/11/2020","899.27","892.68","900.03","889.83","83.56K","0.75%"
"30/10/2020","892.55","887.34","893.42","875.84","130.03K","0.66%"
"29/10/2020","886.68","887.99","894.19","879.74","151.63K","-0.25%"
"28/10/2020","888.88","913.31","916.00","888.88","183.44K","-2.90%"
"27/10/2020","915.46","919.56","926.52","914.72","189.91K","-0.45%"
"26/10/2020","919.56","929.50","942.72","919.56","167.43K","-1.15%"
"23/10/2020","930.30","918.84","930.59","918.84","163.04K","1.31%"
"22/10/2020","918.30","906.10","918.30","901.96","133.65K","1.35%"
"21/10/2020","906.10","909.49","918.14","905.08","152.21K","-0.37%"
"20/10/2020","909.49","903.57","909.49","899.42","179.99K","0.66%"
"19/10/2020","903.51","899.61","906.16","899.61","142.17K","0.21%"
"16/10/2020","901.59","899.58","906.17","892.70","157.35K","0.27%"
"15/10/2020","899.20","896.50","901.71","893.94","167.59K","0.79%"
"14/10/2020","892.15","878.94","892.25","878.94","176.57K","1.57%"
"13/10/2020","878.35","874.58","879.25","872.36","103.92K","0.39%"
"12/10/2020","874.90","874.72","882.84","871.58","130.26K","0.04%"
"09/10/2020","874.53","869.80","875.52","868.36","115.72K","0.54%"
"08/10/2020","869.82","870.88","873.13","864.55","139.81K","-0.12%"
"07/10/2020","870.85","870.98","876.31","867.06","157.15K","-0.06%"
"06/10/2020","871.37","867.74","872.39","866.12","148.28K","0.42%"
"05/10/2020","867.70","861.51","869.09","861.51","115.09K","0.72%"
"02/10/2020","861.51","867.58","870.80","850.61","164.53K","-0.70%"
"01/10/2020","867.58","859.27","868.30","859.27","106.52K","1.05%"
"30/09/2020","858.54","856.20","860.10","852.54","104.92K","0.27%"
"29/09/2020","856.20","863.59","871.99","856.20","135.08K","-0.82%"
"28/09/2020","863.31","854.84","863.98","854.84","134.68K","1.01%"
"25/09/2020","854.71","853.19","856.79","850.10","105.36K","0.18%"
"24/09/2020","853.21","858.14","858.89","852.29","90.21K","-0.59%"
"23/09/2020","858.30","852.88","860.34","852.88","111.92K","0.65%"
"22/09/2020","852.72","851.54","854.69","846.03","130.39K","0.14%"
"21/09/2020","851.54","841.28","852.65","841.28","106.12K","1.22%"
"18/09/2020","841.26","831.84","842.10","831.84","94.17K","1.13%"
"17/09/2020","831.84","834.60","837.76","829.08","96.61K","-0.32%"
"16/09/2020","834.50","833.31","834.52","831.33","54.11K","0.14%"
"15/09/2020","833.33","832.27","835.42","831.13","87.51K","0.13%"
"14/09/2020","832.24","825.69","833.09","825.69","65.50K","0.81%"
"11/09/2020","825.56","825.81","827.83","821.97","64.10K","-0.04%"
"10/09/2020","825.85","824.42","832.61","824.42","67.66K","0.17%"
"09/09/2020","824.42","827.50","828.38","816.51","82.99K","-0.38%"
"08/09/2020","827.57","824.62","829.22","819.02","81.33K","0.39%"
"07/09/2020","824.36","840.64","843.80","824.36","98.25K","-1.92%"
"04/09/2020","840.54","843.22","843.22","833.54","103.34K","-0.37%"
"03/09/2020","843.64","832.27","844.27","832.27","104.71K","1.40%"
"01/09/2020","832.03","823.93","832.87","821.74","78.82K","0.98%"
"31/08/2020","823.93","822.01","831.76","820.66","82.42K","0.24%"
"28/08/2020","821.93","814.55","828.88","814.55","102.83K","0.91%"
"27/08/2020","814.55","812.47","814.64","810.68","72.35K","0.27%"
"26/08/2020","812.36","815.19","816.68","811.45","89.05K","-0.35%"
"25/08/2020","815.18","809.34","818.94","809.34","107.20K","0.68%"
"24/08/2020","809.69","793.46","810.17","793.46","102.48K","2.03%"
"21/08/2020","793.60","786.14","795.05","786.14","78.12K","0.95%"
"20/08/2020","786.11","789.41","793.35","783.57","65.87K","-0.42%"
"19/08/2020","789.41","787.23","791.85","786.01","51.47K","0.31%"
"18/08/2020","786.95","791.60","792.13","784.93","41.66K","-0.58%"
"17/08/2020","791.54","791.89","793.61","782.52","57.17K","-0.06%"
"14/08/2020","791.98","795.13","801.61","789.12","85.64K","-0.39%"
"13/08/2020","795.09","789.26","795.69","789.26","62.11K","0.85%"
"12/08/2020","788.42","784.58","790.01","784.23","71.95K","0.49%"
"11/08/2020","784.57","784.74","788.92","781.04","60.22K","0.03%"
"10/08/2020","784.30","782.50","791.67","782.50","79.38K","0.27%"
"07/08/2020","782.15","781.61","785.99","778.45","68.20K","0.07%"
"06/08/2020","781.60","780.69","787.27","776.04","64.07K","0.11%"
"05/08/2020","780.71","768.22","782.09","761.26","84.98K","1.63%"
"04/08/2020","768.22","759.19","768.46","759.19","62.08K","1.37%"
"03/08/2020","757.86","740.33","758.30","738.64","75.71K","2.31%"
"31/07/2020","740.73","745.33","747.56","731.14","58.08K","-0.71%"
"30/07/2020","746.02","735.30","746.74","735.30","51.15K","1.48%"
"29/07/2020","735.16","755.14","755.14","722.85","95.38K","-2.78%"
"28/07/2020","756.17","730.55","757.50","730.55","106.76K","3.59%"
"27/07/2020","729.93","767.30","767.30","726.02","127.33K","-5.48%"
"24/07/2020","772.29","798.89","798.89","760.56","142.23K","-3.50%"
"23/07/2020","800.29","797.85","800.29","794.59","73.62K","0.31%"
"22/07/2020","797.85","804.26","806.93","797.82","65.22K","-0.85%"
"21/07/2020","804.70","803.55","806.34","799.98","62.63K","0.17%"
"20/07/2020","803.36","814.00","814.00","803.36","69.31K","-1.33%"
"17/07/2020","814.16","819.27","819.27","812.61","65.44K","-0.69%"
"16/07/2020","819.83","810.16","819.83","809.41","64.52K","1.19%"
"15/07/2020","810.16","805.38","815.09","805.38","53.47K","0.59%"
"14/07/2020","805.37","805.21","805.92","798.21","60.12K","-0.10%"
"13/07/2020","806.17","809.03","814.35","802.50","65.61K","-0.35%"
"10/07/2020","809.02","816.76","817.67","806.67","71.22K","-0.99%"
"09/07/2020","817.08","805.12","819.45","805.12","81.03K","1.49%"
"08/07/2020","805.06","805.67","807.09","801.57","52.13K","-0.08%"
"07/07/2020","805.68","803.61","812.48","803.61","87.36K","0.28%"
"06/07/2020","803.46","790.08","803.76","790.08","74.21K","1.72%"
"03/07/2020","789.87","785.81","790.30","785.81","43.30K","0.54%"
"02/07/2020","785.59","786.82","788.88","781.45","54.06K","-0.16%"
"01/07/2020","786.82","770.23","787.38","770.02","56.96K","2.11%"
"30/06/2020","770.53","774.84","784.44","765.62","74.26K","-0.55%"
"29/06/2020","774.81","795.11","795.11","768.99","97.11K","-2.60%"
"26/06/2020","795.53","796.70","803.88","793.08","53.64K","-0.12%"
"25/06/2020","796.51","801.29","801.29","791.38","74.55K","-0.64%"
"24/06/2020","801.62","807.90","813.47","799.35","74.69K","-0.74%"
"23/06/2020","807.61","809.53","812.24","803.96","95.81K","-0.29%"
"22/06/2020","809.97","808.58","812.99","805.24","68.48K","0.21%"
"19/06/2020","808.28","797.21","808.28","797.03","81.05K","1.41%"
"18/06/2020","797.08","795.84","800.03","788.72","58.89K","0.08%"
"17/06/2020","796.43","798.82","802.06","793.20","76.20K","-0.30%"
"16/06/2020","798.82","779.80","801.42","779.80","84.86K","2.58%"
"15/06/2020","778.71","808.58","813.59","778.71","141.90K","-3.60%"
"12/06/2020","807.76","803.11","807.76","782.70","183.06K","0.11%"
"11/06/2020","806.87","839.11","842.76","806.64","191.85K","-3.84%"
"10/06/2020","839.11","836.80","842.21","827.60","164.04K","0.25%"
"09/06/2020","837.02","839.19","843.58","836.13","152.49K","-0.18%"
"08/06/2020","838.52","826.79","845.63","826.79","155.92K","1.46%"
"05/06/2020","826.47","823.46","826.47","818.33","147.69K","0.33%"
"04/06/2020","823.77","824.30","831.49","823.51","135.47K","-0.06%"
"03/06/2020","824.29","819.02","824.54","818.33","89.26K","0.68%"
"02/06/2020","818.70","821.89","827.11","818.12","147.39K","-0.34%"
"01/06/2020","821.47","806.44","821.47","806.44","176.78K","1.89%"
"29/05/2020","806.23","804.00","808.83","801.46","76.81K","0.27%"
"28/05/2020","804.06","801.38","810.43","800.16","91.47K","0.34%"
"27/05/2020","801.36","816.04","821.36","801.36","119.12K","-1.67%"
"26/05/2020","815.01","807.55","815.96","807.55","101.93K","0.96%"
"25/05/2020","807.25","803.35","809.12","799.23","81.74K","0.51%"
"22/05/2020","803.14","815.51","815.51","802.82","95.16K","-1.52%"
"21/05/2020","815.55","803.57","815.55","802.49","134.97K","1.52%"
"20/05/2020","803.32","799.28","803.35","793.75","97.44K","0.50%"
"19/05/2020","799.31","787.53","808.17","787.53","119.34K","1.53%"
"18/05/2020","787.27","773.95","787.27","770.61","81.99K","1.72%"
"15/05/2020","773.95","780.73","785.26","771.25","80.44K","-0.87%"
"14/05/2020","780.73","783.69","785.10","773.62","86.24K","-0.38%"
"13/05/2020","783.69","781.85","788.06","760.20","122.45K","0.16%"
"12/05/2020","782.45","777.35","783.77","766.70","104.56K","0.68%"
"11/05/2020","777.13","760.86","777.13","760.66","107.52K","2.23%"
"08/05/2020","760.15","740.14","773.22","740.14","146.26K","2.73%"
"07/05/2020","739.98","726.17","739.98","726.17","82.60K","1.93%"
"06/05/2020","725.94","711.34","725.94","709.77","77.21K","2.10%"
"05/05/2020","711.01","710.22","714.59","707.49","48.70K","0.23%"
"04/05/2020","709.35","714.90","716.05","706.47","65.87K","-0.84%"
"29/04/2020","715.33","715.74","719.18","713.62","69.76K","-0.06%"
"28/04/2020","715.74","719.45","721.73","711.84","64.78K","-0.54%"
"27/04/2020","719.66","724.76","735.28","719.66","81.80K","-0.74%"
"24/04/2020","725.05","717.49","725.52","711.14","64.55K","1.05%"
"23/04/2020","717.49","715.62","729.99","715.62","63.43K","0.43%"
"22/04/2020","714.42","706.54","718.62","692.03","86.11K","1.10%"
"21/04/2020","706.65","734.14","734.14","702.61","128.95K","-4.03%"
"20/04/2020","736.31","736.10","742.27","729.52","99.01K","0.18%"
"17/04/2020","734.98","727.51","736.17","727.51","100.57K","1.16%"
"16/04/2020","726.57","721.73","726.71","714.52","72.70K","0.52%"
"15/04/2020","722.80","714.39","726.20","714.39","91.99K","1.26%"
"14/04/2020","713.81","706.37","713.81","699.03","94.92K","1.05%"
"13/04/2020","706.37","695.84","714.58","695.84","82.30K","1.53%"
"10/04/2020","695.74","697.90","701.77","687.18","146.87K","-0.30%"
"09/04/2020","697.85","691.17","704.18","691.17","111.27K","0.97%"
"08/04/2020","691.17","693.66","693.66","675.26","76.67K","-0.35%"
"07/04/2020","693.61","682.65","695.45","677.03","117.08K","1.61%"
"06/04/2020","682.65","649.15","682.65","649.15","127.16K","5.16%"
"03/04/2020","649.15","630.37","649.15","630.37","84.13K","3.24%"
"01/04/2020","628.79","609.35","631.60","606.03","73.25K","2.95%"
"31/03/2020","610.76","613.33","629.08","598.60","77.47K","-0.37%"
"30/03/2020","613.02","641.92","641.92","605.00","81.04K","-4.55%"
"27/03/2020","642.23","646.61","649.17","633.41","102.65K","-0.69%"
"26/03/2020","646.70","651.94","655.06","639.02","74.10K","-0.86%"
"25/03/2020","652.31","625.83","652.31","625.83","86.27K","4.30%"
"24/03/2020","625.43","632.63","633.97","619.07","85.90K","-1.17%"
"23/03/2020","632.86","671.05","671.05","628.46","81.06K","-6.06%"
"20/03/2020","673.70","679.78","683.55","668.90","81.17K","-0.86%"
"19/03/2020","679.55","699.35","699.35","669.04","73.19K","-3.01%"
"18/03/2020","700.65","699.73","705.30","695.42","77.44K","0.13%"
"17/03/2020","699.73","698.00","702.36","673.21","80.44K","0.22%"
"16/03/2020","698.18","716.65","716.65","688.80","74.03K","-2.58%"
"13/03/2020","716.65","715.34","722.30","674.36","113.47K","-0.36%"
"12/03/2020","719.21","757.90","757.90","710.33","113.24K","-5.14%"
"11/03/2020","758.16","789.75","795.98","746.83","99.25K","-3.97%"
"10/03/2020","789.51","782.85","794.88","762.34","90.06K","0.85%"
"09/03/2020","782.85","835.65","835.65","781.12","107.13K","-6.35%"
"06/03/2020","835.97","838.77","838.77","827.12","53.91K","-0.38%"
"05/03/2020","839.12","838.93","846.58","836.32","67.02K","0.13%"
"04/03/2020","837.99","838.02","839.26","831.20","52.99K","0.00%"
"03/03/2020","837.99","835.14","846.21","835.14","64.18K","0.31%"
"02/03/2020","835.42","831.25","837.99","827.23","69.31K","0.41%"
"28/02/2020","831.97","844.02","844.02","823.09","69.89K","-1.93%"
"27/02/2020","848.34","841.19","849.18","836.56","55.42K","0.79%"
"26/02/2020","841.68","849.56","849.56","837.52","54.64K","-0.93%"
"25/02/2020","849.58","836.54","849.58","827.81","69.29K","1.45%"
"24/02/2020","837.40","867.56","867.56","837.40","95.17K","-3.62%"
"21/02/2020","868.89","871.49","877.52","868.59","66.76K","-0.29%"
"20/02/2020","871.40","864.00","872.86","864.00","59.01K","0.88%"
"19/02/2020","863.84","860.23","865.40","859.65","52.57K","0.25%"
"18/02/2020","861.71","866.06","866.61","858.61","60.23K","-0.53%"
"17/02/2020","866.27","865.83","867.45","862.75","58.44K","0.05%"
"14/02/2020","865.86","865.03","868.84","863.14","74.65K","0.20%"
"13/02/2020","864.16","862.72","864.79","858.46","58.43K","0.11%"
"12/02/2020","863.23","856.64","870.10","856.64","80.78K","0.80%"
"11/02/2020","856.39","853.09","859.38","853.09","70.07K","0.41%"
"10/02/2020","852.87","863.28","863.28","848.21","46.86K","-1.23%"
"07/02/2020","863.49","862.71","865.91","858.02","72.83K","0.07%"
"06/02/2020","862.86","845.38","862.86","842.68","97.62K","2.08%"
"05/02/2020","845.31","845.65","854.72","840.41","63.59K","-0.02%"
"04/02/2020","845.52","842.79","849.80","833.93","73.13K","0.34%"
"03/02/2020","842.67","848.42","848.42","803.73","91.77K","-0.70%"
"31/01/2020","848.63","875.43","876.59","848.63","83.27K","-3.10%"
"30/01/2020","875.82","908.20","908.20","870.53","80.14K","-3.66%"
"22/01/2020","909.09","906.52","909.41","903.27","51.71K","0.28%"
"21/01/2020","906.52","897.97","907.51","897.97","57.33K","1.02%"
"20/01/2020","897.40","894.60","897.40","891.75","39.72K","0.29%"
"17/01/2020","894.84","891.66","897.63","891.36","48.88K","0.32%"
"16/01/2020","891.96","885.36","892.20","883.83","63.48K","0.75%"
"15/01/2020","885.36","884.95","886.33","882.79","35.67K","0.07%"
"14/01/2020","884.77","881.77","886.83","880.58","50.68K","0.34%"
"13/01/2020","881.79","885.52","885.52","881.35","32.55K","-0.42%"
"10/01/2020","885.52","877.85","888.09","877.70","72.86K","0.88%"
"09/01/2020","877.76","867.27","878.43","867.27","45.71K","1.45%"
"08/01/2020","865.18","876.64","876.64","861.51","53.10K","-1.31%"
"07/01/2020","876.70","872.32","877.34","870.49","40.28K","0.50%"
"06/01/2020","872.34","882.51","882.51","872.34","36.87K","-1.24%"
"03/01/2020","883.28","887.11","890.38","883.18","43.22K","-0.41%"
"02/01/2020","886.88","879.02","886.88","876.87","50.39K","0.89%"
"31/12/2019","879.06","880.42","881.98","876.66","44.43K","-0.14%"
"30/12/2019","880.29","876.61","881.27","876.13","33.52K","0.45%"
"27/12/2019","876.38","872.11","876.38","867.95","26.81K","0.49%"
"26/12/2019","872.07","873.17","874.87","869.57","40.38K","-0.13%"
"25/12/2019","873.18","869.93","874.93","869.22","53.69K","0.38%"
"24/12/2019","869.88","868.14","869.90","864.86","57.93K","0.19%"
"23/12/2019","868.20","868.37","872.75","867.92","72.19K","-0.02%"
"20/12/2019","868.37","862.23","869.52","862.23","69.39K","0.71%"
"19/12/2019","862.23","863.16","867.25","858.76","68.01K","-0.11%"
"18/12/2019","863.16","866.61","867.69","861.05","69.57K","-0.49%"
"17/12/2019","867.44","876.50","877.63","867.13","72.41K","-1.05%"
"16/12/2019","876.65","880.55","880.55","874.06","67.01K","-0.44%"
"13/12/2019","880.55","884.98","888.53","880.55","65.82K","-0.48%"
"12/12/2019","884.80","878.27","885.73","878.27","57.45K","0.74%"
"11/12/2019","878.27","873.38","878.27","869.15","66.72K","0.59%"
"10/12/2019","873.16","879.95","880.22","870.25","72.50K","-0.77%"
"09/12/2019","879.94","880.39","882.58","876.01","64.15K","-0.06%"
"06/12/2019","880.43","878.28","882.59","875.99","60.75K","0.13%"
"05/12/2019","879.32","883.33","886.36","878.39","61.68K","-0.48%"
"04/12/2019","883.56","868.79","883.56","865.31","74.53K","1.71%"
"03/12/2019","868.68","874.90","877.96","865.74","77.47K","-0.73%"
"02/12/2019","875.10","887.47","889.47","875.10","76.46K","-1.39%"
"29/11/2019","887.47","885.90","888.41","882.68","60.33K","0.20%"
"28/11/2019","885.70","894.45","895.42","883.16","69.37K","-1.05%"
"27/11/2019","895.06","898.58","901.10","894.80","58.43K","-0.27%"
"26/11/2019","897.50","895.36","900.72","895.36","68.55K","0.30%"
"25/11/2019","894.80","892.31","896.43","886.81","63.82K","0.28%"
"22/11/2019","892.31","898.93","906.93","885.83","82.10K","-0.66%"
"21/11/2019","898.23","917.00","917.06","898.23","83.04K","-2.05%"
"20/11/2019","917.00","925.94","926.67","917.00","72.57K","-0.98%"
"19/11/2019","926.07","921.00","926.07","919.95","63.69K","0.56%"
"18/11/2019","920.95","927.49","929.18","920.52","69.84K","-0.69%"
"15/11/2019","927.36","928.82","930.84","922.59","66.13K","-0.12%"
"14/11/2019","928.44","932.45","935.72","927.14","78.62K","-0.45%"
"13/11/2019","932.60","939.82","941.13","930.84","76.76K","-0.77%"
"12/11/2019","939.82","939.72","942.55","937.95","66.25K","0.01%"
"11/11/2019","939.72","944.72","946.55","938.78","80.10K","-0.53%"
"08/11/2019","944.70","944.28","948.37","942.19","74.21K","0.05%"
"07/11/2019","944.25","942.38","945.26","940.23","76.23K","0.20%"
"06/11/2019","942.38","942.40","945.43","940.76","75.02K","0.00%"
"05/11/2019","942.34","940.53","944.62","938.73","71.49K","0.22%"
"04/11/2019","940.25","933.96","941.46","932.31","87.34K","0.72%"
"01/11/2019","933.55","922.46","934.21","922.46","76.84K","1.18%"
"31/10/2019","922.68","925.02","928.88","922.06","63.15K","-0.26%"
"30/10/2019","925.07","923.98","928.85","922.67","56.67K","0.12%"
"29/10/2019","923.97","925.67","928.38","923.97","59.00K","-0.22%"
"28/10/2019","925.97","927.96","929.93","925.80","60.01K","-0.12%"
"25/10/2019","927.05","925.49","927.05","923.56","56.30K","0.19%"
"24/10/2019","925.25","919.54","925.25","919.17","59.25K","0.61%"
"23/10/2019","919.61","916.81","919.61","915.87","55.20K","0.31%"
"22/10/2019","916.81","914.04","917.61","912.70","59.08K","0.31%"
"21/10/2019","914.00","918.02","918.81","913.94","63.51K","-0.56%"
"18/10/2019","919.13","919.92","922.62","916.87","57.61K","0.00%"
"17/10/2019","919.10","924.53","924.79","919.10","65.01K","-0.60%"
"16/10/2019","924.64","923.26","927.91","923.26","55.09K","0.15%"
"15/10/2019","923.27","921.95","924.79","920.63","55.00K","0.15%"
"14/10/2019","921.91","916.81","924.69","916.81","81.66K","0.57%"
"11/10/2019","916.68","913.05","917.14","912.94","61.85K","0.40%"
"10/10/2019","913.05","914.59","917.08","912.20","54.84K","-0.16%"
"09/10/2019","914.54","915.38","917.90","912.48","62.57K","-0.08%"
"08/10/2019","915.27","907.06","915.34","906.88","65.24K","0.86%"
"07/10/2019","907.50","915.62","917.36","907.50","60.84K","-0.84%"
"04/10/2019","915.16","921.70","924.36","915.16","62.01K","-0.71%"
"03/10/2019","921.70","919.63","921.70","911.60","63.66K","0.21%"
"02/10/2019","919.73","926.44","927.43","917.68","69.14K","-0.71%"
"01/10/2019","926.31","922.87","926.31","921.69","59.81K","0.37%"
"30/09/2019","922.89","924.83","930.88","922.62","63.29K","-0.21%"
"27/09/2019","924.83","918.10","925.58","917.72","64.12K","0.73%"
"26/09/2019","918.10","912.91","918.10","911.57","61.82K","0.62%"
"25/09/2019","912.42","910.57","913.33","906.60","51.19K","0.18%"
"24/09/2019","910.76","909.98","914.02","908.03","50.42K","0.09%"
"23/09/2019","909.98","914.73","918.42","909.98","63.69K","-0.57%"
"20/09/2019","915.16","918.88","920.77","914.55","72.09K","-0.40%"
"19/09/2019","918.88","913.40","918.88","909.88","57.54K","0.59%"
"18/09/2019","913.48","912.42","915.09","911.08","64.92K","0.12%"
"17/09/2019","912.38","908.60","912.89","904.36","49.77K","0.42%"
"16/09/2019","908.60","905.00","909.70","902.82","52.50K","0.39%"
"13/09/2019","905.05","894.21","905.31","893.80","67.62K","1.20%"
"12/09/2019","894.32","886.12","894.32","886.12","48.19K","0.99%"
"11/09/2019","885.52","882.90","886.12","881.34","34.85K","0.28%"
"10/09/2019","883.04","885.84","888.57","881.04","46.27K","-0.29%"
"09/09/2019","885.61","885.95","887.01","883.43","37.16K","-0.04%"
"06/09/2019","885.95","885.93","889.49","884.90","40.54K","-0.02%"
"05/09/2019","886.10","887.21","891.43","886.10","42.08K","-0.11%"
"04/09/2019","887.12","888.95","890.31","883.91","41.24K","-0.21%"
"03/09/2019","888.97","892.83","894.11","886.02","45.77K","-0.40%"
"30/08/2019","892.51","888.94","893.57","888.83","40.84K","0.38%"
"29/08/2019","889.13","886.04","889.13","882.14","42.61K","0.34%"
"28/08/2019","886.08","886.82","890.58","885.23","41.62K","-0.09%"
"27/08/2019","886.91","892.48","899.29","886.91","59.29K","-0.62%"
